,Route_Name,School_Level,transfer_Route_count,Latitude,Longitude,Address,city,gu
223,3호선,도시철도 환승역,수도권  도시철도 5호선+수도권 광역철도 1호선,0.0,0.0,서울특별시 종로구 돈화문로 지하30(묘동),서울특별시,종로구
224,3호선,도시철도 환승역,수도권  도시철도 2호선,0.0,0.0,서울특별시 중구 을지로 지하129(을지로3가),서울특별시,중구
225,3호선,도시철도 환승역,수도권  광역철도 4호선,0.0,0.0,서울특별시 중구 퇴계로 지하214(필동2가),서울특별시,중구
226,3호선,도시철도 일반역,0,0.0,0.0,서울특별시 중구 동호로 지하256(장충동2가),서울특별시,중구
227,3호선,도시철도 환승역,수도권  도시철도 6호선,0.0,0.0,서울특별시 중구 다산로 지하122(신당동),서울특별시,중구
228,3호선,도시철도 일반역,0,0.0,0.0,서울특별시 성동구 동호로 지하104(금호동4가),서울특별시,성동구
229,3호선,도시철도 환승역,수도권  광역철도 경의중앙,0.0,0.0,서울특별시 성동구 동호로 21(옥수동),서울특별시,성동구
230,3호선,도시철도 일반역,0,0.0,0.0,서울특별시 강남구 압구정로 지하172(신사동),서울특별시,강남구
231,3호선,도시철도 일반역,0,0.0,0.0,서울특별시 강남구 도산대로 지하102(신사동),서울특별시,강남구
232,3호선,도시철도 일반역,0,0.0,0.0,서울특별시 서초구 잠원로4길 지하46(잠원동),서울특별시,서초구
233,3호선,도시철도 환승역,수도권  도시철도 7호선+수도권  도시철도 9호선,0.0,0.0,서울특별시 서초구 신반포로 지하188(반포동),서울특별시,서초구
234,3호선,도시철도 환승역,수도권  도시철도 2호선,0.0,0.0,서울특별시 서초구 서초대로 지하294(서초동),서울특별시,서초구
235,3호선,도시철도 일반역,0,0.0,0.0,서울특별시 서초구 서초중앙로 지하31(서초동),서울특별시,서초구
236,3호선,도시철도 환승역,수도권  광역철도 신분당선,0.0,0.0,서울특별시 서초구 남부순환로 지하2585(서초동),서울특별시,서초구
237,3호선,도시철도 일반역,0,0.0,0.0,서울특별시 강남구 남부순환로 지하2744(도곡동),서울특별시,강남구
238,3호선,도시철도 환승역,수도권  광역철도 분당,0.0,0.0,서울특별시 강남구 남부순환로 지하2814(도곡동),서울특별시,강남구
239,3호선,도시철도 일반역,0,0.0,0.0,서울특별시 강남구 남부순환로 지하2952(대치동),서울특별시,강남구
240,3호선,도시철도 일반역,0,0.0,0.0,서울특별시 강남구 남부순환로 지하3104(대치동),서울특별시,강남구
241,3호선,도시철도 일반역,0,0.0,0.0,서울특별시 강남구 일원로 지하2(일원동),서울특별시,강남구
242,3호선,도시철도 일반역,0,0.0,0.0,서울특별시 강남구 일원로 지하121(일원동),서울특별시,강남구
243,3호선,도시철도 환승역,수도권  광역철도 분당,0.0,0.0,서울특별시 강남구 광평로 지하270(수서동),서울특별시,강남구
244,3호선,도시철도 환승역,수도권  도시철도 8호선,0.0,0.0,서울특별시 송파구 송파대로 지하257(가락동),서울특별시,송파구
245,3호선,도시철도 일반역,0,0.0,0.0,서울특별시 송파구 중대로 지하149(가락동),서울특별시,송파구
246,3호선,도시철도 환승역,수도권  도시철도 5호선,0.0,0.0,서울특별시 송파구 오금로 지하321(오금동),서울특별시,송파구
247,4호선,도시철도 일반역,0,0.0,0.0,서울특별시 노원구 상계로 305(상계동),서울특별시,노원구
248,4호선,도시철도 일반역,0,0.0,0.0,서울특별시 노원구 상계로 182(상계동),서울특별시,노원구
249,4호선,도시철도 환승역,수도권  도시철도 7호선,0.0,0.0,서울특별시 노원구 상계로 69-1(상계동),서울특별시,노원구
250,4호선,도시철도 환승역,수도권  광역철도 1호선,0.0,0.0,서울특별시 도봉구 마들로11길 77(창동),서울특별시,도봉구
251,4호선,도시철도 일반역,0,0.0,0.0,서울특별시 도봉구 도봉로 지하 486-1(창동),서울특별시,도봉구
252,4호선,도시철도 일반역,0,0.0,0.0,서울특별시 강북구 도봉로 지하338(수유동),서울특별시,강북구
253,4호선,도시철도 일반역,0,0.0,0.0,서울특별시 강북구 도봉로 지하198(미아동),서울특별시,강북구
254,4호선,도시철도 일반역,0,0.0,0.0,서울특별시 강북구 도봉로 지하50(미아동),서울특별시,강북구
255,4호선,도시철도 일반역,0,0.0,0.0,서울특별시 성북구 동소문로 지하248(길음동),서울특별시,성북구
256,4호선,도시철도 일반역,수도권  광역철도 4호선,0.0,0.0,서울특별시 성북구 동소문로 지하102(동선동4가),서울특별시,성북구
257,4호선,도시철도 일반역,0,0.0,0.0,서울특별시 성북구 삼선교로 지하1(삼선동1가),서울특별시,성북구
258,4호선,도시철도 일반역,0,0.0,0.0,서울특별시 종로구 대학로 지하120(명륜4가),서울특별시,종로구
259,4호선,도시철도 환승역,수도권  광역철도 1호선,0.0,0.0,서울특별시 종로구 율곡로 지하308(종로6가),서울특별시,종로구
260,4호선,도시철도 환승역,수도권  도시철도 2호선+수도권  도시철도 5호선,0.0,0.0,서울특별시 중구 장충단로 지하230(광희동2가),서울특별시,중구
261,4호선,도시철도 환승역,수도권  광역철도 3호선,0.0,0.0,서울특별시 중구 퇴계로 지하214(필동2가),서울특별시,중구
262,4호선,도시철도 일반역,0,0.0,0.0,서울특별시 중구 퇴계로 지하126(충무로2가),서울특별시,중구
263,4호선,도시철도 일반역,0,0.0,0.0,서울특별시 중구 퇴계로 지하54(남창동),서울특별시,중구
264,4호선,도시철도 환승역,수도권  광역철도 1호선+수도권 광역철도 경의중앙+수도권 광역철도 공항,0.0,0.0,서울특별시 용산구 한강대로 지하392(동자동),서울특별시,용산구
265,4호선,도시철도 일반역,0,0.0,0.0,서울특별시 용산구 한강대로 지하306(갈월동),서울특별시,용산구
266,4호선,도시철도 환승역,수도권  도시철도 6호선,0.0,0.0,서울특별시 용산구 한강대로 지하180(한강로1가),서울특별시,용산구
267,4호선,도시철도 일반역,0,0.0,0.0,서울특별시 용산구 한강대로 지하112(한강로2가),서울특별시,용산구
268,4호선,도시철도 환승역,수도권  광역철도 경의중앙,0.0,0.0,서울특별시 용산구 서빙고로 지하83(용산동5가),서울특별시,용산구
269,4호선,도시철도 환승역,수도권  도시철도 9호선,0.0,0.0,서울특별시 동작구 현충로 257(동작동),서울특별시,동작구
270,4호선,도시철도 환승역,수도권  도시철도 7호선,0.0,0.0,서울특별시 동작구 동작대로 지하117(사당동),서울특별시,동작구
271,4호선,도시철도 환승역,수도권  도시철도 2호선,0.0,0.0,서울특별시 동작구  동작대로 지하3(사당동),서울특별시,동작구
272,4호선,도시철도 일반역,0,0.0,0.0,서울특별시 서초구 과천대로 지하816(방배동),서울특별시,서초구
273,5호선,도시철도 일반역,0,0.0,0.0,서울특별시 강서구 금낭화로 지하132(방화동),서울특별시,강서구
274,5호선,도시철도 일반역,0,0.0,0.0,서울특별시 강서구 양천로 22(방화동),서울특별시,강서구
275,5호선,도시철도 환승역,수도권 도시철도 9호선+수도권 광역철도 공항+김포도시철도+서해선,0.0,0.0,서울특별시 강서구 하늘길 지하77(방화동),서울특별시,강서구
276,5호선,도시철도 일반역,0,0.0,0.0,서울특별시 강서구 공항대로 지하33(공항동),서울특별시,강서구
277,5호선,도시철도 일반역,0,0.0,0.0,서울특별시 강서구 공항대로 지하163(마곡동),서울특별시,강서구
278,5호선,도시철도 일반역,0,0.0,0.0,서울특별시 강서구 공항대로 지하267(마곡동),서울특별시,강서구
279,5호선,도시철도 일반역,0,0.0,0.0,서울특별시 강서구 강서로 지하262(화곡동),서울특별시,강서구
280,5호선,도시철도 일반역,0,0.0,0.0,서울특별시 강서구 화곡로 지하168(화곡동),서울특별시,강서구
281,5호선,도시철도 환승역,수도권  도시철도 2호선,0.0,0.0,서울특별시 강서구 강서로 지하54(화곡동),서울특별시,강서구
282,5호선,도시철도 일반역,0,0.0,0.0,서울특별시 양천구 오목로 지하179(신정동),서울특별시,양천구
283,5호선,도시철도 일반역,0,0.0,0.0,서울특별시 양천구 오목로 지하245(목동),서울특별시,양천구
284,5호선,도시철도 일반역,0,0.0,0.0,서울특별시 양천구 오목로 지하342(목동),서울특별시,양천구
285,5호선,도시철도 일반역,0,0.0,0.0,서울특별시 영등포구 양산로 지하21(양평동2가),서울특별시,영등포구
286,5호선,도시철도 환승역,수도권  도시철도 2호선,0.0,0.0,서울특별시 영등포구 양산로 지하116(당산동3가),서울특별시,영등포구
287,5호선,도시철도 일반역,0,0.0,0.0,서울특별시 영등포구 양산로 지하200(영등포동5가),서울특별시,영등포구
288,5호선,도시철도 환승역,수도권  광역철도 1호선,0.0,0.0,서울특별시 영등포구 경인로114가길 지하9(영등포동1가),서울특별시,영등포구
289,5호선,도시철도 환승역,수도권  도시철도 9호선,0.0,0.0,서울특별시 영등포구 여의나루로 지하40(여의도동),서울특별시,영등포구
290,5호선,도시철도 일반역,0,0.0,0.0,서울특별시 영등포구 여의동로 지하343(여의도동),서울특별시,영등포구
291,5호선,도시철도 일반역,0,0.0,0.0,서울특별시 마포구 마포대로 지하33(도화동),서울특별시,마포구
292,5호선,도시철도 환승역,수도권  도시철도 6호선,0.0,0.0,서울특별시 마포구 마포대로 지하100(공덕동),서울특별시,마포구
293,5호선,도시철도 일반역,0,0.0,0.0,서울특별시 마포구 마포대로 지하210(아현동),서울특별시,마포구
294,5호선,도시철도 환승역,수도권  도시철도 2호선,0.0,0.0,서울특별시 서대문구 충정로 지하 28-1(충정로3가),서울특별시,서대문구
295,5호선,도시철도 일반역,0,0.0,0.0,서울특별시 종로구 통일로 지하126(평동),서울특별시,종로구
296,5호선,도시철도 일반역,0,0.0,0.0,서울특별시 종로구 세종대로 지하172(세종로),서울특별시,종로구
297,5호선,도시철도 환승역,수도권  광역철도 3호선+수도권 광역철도 1호선,0.0,0.0,서울특별시 종로구 돈화문로11길 지하 26(돈의동),서울특별시,종로구
298,5호선,도시철도 환승역,수도권  도시철도 2호선,0.0,0.0,서울특별시 중구 창경궁로 지하51(주교동),서울특별시,중구
299,5호선,도시철도 환승역,수도권  도시철도 2호선+수도권 광역철도 4호선,0.0,0.0,서울특별시 중구 마른내로 지하162(광희동1가),서울특별시,중구
300,5호선,도시철도 환승역,수도권  도시철도 6호선,0.0,0.0,서울특별시 중구 청구로 지하77(신당동),서울특별시,중구
301,5호선,도시철도 일반역,0,0.0,0.0,서울특별시 성동구 금호로 지하154(금호동2가),서울특별시,성동구
302,5호선,도시철도 일반역,0,0.0,0.0,서울특별시 성동구 행당로 지하89(행당동),서울특별시,성동구
303,5호선,도시철도 환승역,수도권  도시철도 2호선+수도권 광역철도 분당+수도권 광역철도 경의중앙,0.0,0.0,서울특별시 성동구 왕십리로 지하300(행당동),서울특별시,성동구
304,5호선,도시철도 일반역,0,0.0,0.0,서울특별시 성동구 마장로 지하296(마장동),서울특별시,성동구
305,5호선,도시철도 일반역,0,0.0,0.0,서울특별시 성동구 천호대로 지하300(용답동),서울특별시,성동구
306,5호선,도시철도 일반역,0,0.0,0.0,서울특별시 동대문구 천호대로 지하405(장안동),서울특별시,동대문구
307,5호선,도시철도 환승역,수도권  도시철도 7호선,0.0,0.0,서울특별시 광진구 천호대로 지하550(능동),서울특별시,광진구
308,5호선,도시철도 일반역,0,0.0,0.0,서울특별시 광진구 천호대로 지하657(능동),서울특별시,광진구
309,5호선,도시철도 일반역,0,0.0,0.0,서울특별시 광진구 아차산로 지하571(광장동),서울특별시,광진구
310,5호선,도시철도 환승역,수도권  도시철도 8호선,0.0,0.0,서울특별시 강동구 천호대로 지하997(천호동),서울특별시,강동구
311,5호선,도시철도 일반역,0,0.0,0.0,서울특별시 강동구 천호대로 지하1097(천호동),서울특별시,강동구
312,5호선,도시철도 일반역,0,0.0,0.0,서울특별시 강동구 양재대로 지하1480(길동),서울특별시,강동구
313,5호선,도시철도 일반역,0,0.0,0.0,서울특별시 강동구 양재대로 지하1572(명일동),서울특별시,강동구
314,5호선,도시철도 일반역,0,0.0,0.0,서울특별시 강동구 양재대로 지하1632(명일동),서울특별시,강동구
315,5호선,도시철도 일반역,0,0.0,0.0,서울특별시 강동구 고덕로 지하253(고덕동),서울특별시,강동구
316,5호선,도시철도 일반역,0,0.0,0.0,서울특별시 강동구 고덕로 지하359(상일동),서울특별시,강동구
317,5호선,도시철도 일반역,0,0.0,0.0,서울특별시 강동구 양재대로 지하1369(둔촌동),서울특별시,강동구
318,5호선,도시철도 일반역,0,0.0,0.0,서울특별시 송파구 양재대로 지하1233(방이동),서울특별시,송파구
319,5호선,도시철도 일반역,0,0.0,0.0,서울특별시 송파구 양재대로 지하1127(방이동),서울특별시,송파구
320,5호선,도시철도 환승역,수도권  광역철도 3호선,0.0,0.0,서울특별시 송파구 오금로 지하321(오금동),서울특별시,송파구
321,5호선,도시철도 일반역,0,0.0,0.0,서울특별시 송파구 오금로 지하402(가락동),서울특별시,송파구
322,5호선,도시철도 일반역,0,0.0,0.0,서울특별시 송파구 오금로 지하499(거여동),서울특별시,송파구
323,5호선,도시철도 일반역,0,0.0,0.0,서울특별시 강동구 고덕로 지하456(강일동),서울특별시,강동구
324,5호선,도시철도 일반역,0,0.0,0.0,서울특별시 송파구 마천로57길 지하7(마천동),서울특별시,송파구
325,6호선,도시철도 일반역,0,0.0,0.0,서울특별시 은평구 증산로 지하477(신사동),서울특별시,은평구
326,6호선,도시철도 일반역,0,0.0,0.0,서울특별시 은평구 서오릉로 지하63(녹번동),서울특별시,은평구
327,6호선,도시철도 환승역,수도권  광역철도 3호선,0.0,0.0,서울특별시 은평구 통일로 지하723-1(대조동),서울특별시,은평구
328,6호선,도시철도 일반역,0,0.0,0.0,서울특별시 은평구 불광로 지하129-1(불광동),서울특별시,은평구
329,6호선,도시철도 환승역,수도권  광역철도 3호선,0.0,0.0,서울특별시 은평구 통일로 지하849(갈현동),서울특별시,은평구
330,6호선,도시철도 일반역,0,0.0,0.0,서울특별시 은평구 연서로 지하137-1(구산동),서울특별시,은평구
331,6호선,도시철도 일반역,0,0.0,0.0,서울특별시 은평구 증산로 지하400(신사동),서울특별시,은평구
332,6호선,도시철도 일반역,0,0.0,0.0,서울특별시 은평구 증산로 지하306(증산동),서울특별시,은평구
333,6호선,도시철도 환승역,수도권  광역철도 경의중앙+수도권 광역철도 공항,0.0,0.0,서울특별시 은평구 수색로 지하175(증산동),서울특별시,은평구
334,6호선,도시철도 일반역,0,0.0,0.0,서울특별시 마포구 월드컵로 지하240(성산동),서울특별시,마포구
335,6호선,도시철도 일반역,0,0.0,0.0,서울특별시 마포구 월드컵로 지하190(성산동),서울특별시,마포구
336,6호선,도시철도 일반역,0,0.0,0.0,서울특별시 마포구 월드컵로 지하77(망원동),서울특별시,마포구
337,6호선,도시철도 환승역,수도권  도시철도 2호선,0.0,0.0,서울특별시 마포구 양화로 지하45(합정동),서울특별시,마포구
338,6호선,도시철도 일반역,0,0.0,0.0,서울특별시 마포구 독막로 지하85(상수동),서울특별시,마포구
339,6호선,도시철도 일반역,0,0.0,0.0,서울특별시 마포구 독막로 지하165(창전동),서울특별시,마포구
340,6호선,도시철도 일반역,0,0.0,0.0,서울특별시 마포구 대흥로 지하85(대흥동),서울특별시,마포구
341,6호선,도시철도 환승역,수도권  도시철도 5호선,0.0,0.0,서울특별시 마포구 백범로 지하200(공덕동),서울특별시,마포구
342,6호선,도시철도 환승역,수도권  광역철도 경의중앙,0.0,0.0,서울특별시 용산구 백범로 지하287(효창동),서울특별시,용산구
343,6호선,도시철도 환승역,수도권  광역철도 4호선,0.0,0.0,서울특별시 용산구 한강대로 지하185(한강로1가),서울특별시,용산구
344,6호선,도시철도 일반역,0,0.0,0.0,서울특별시 용산구 녹사평대로 지하195(용산동4가),서울특별시,용산구
345,6호선,도시철도 일반역,0,0.0,0.0,서울특별시 용산구 이태원로 지하177(이태원동),서울특별시,용산구
346,6호선,도시철도 일반역,0,0.0,0.0,서울특별시 용산구 이태원로 지하287(한남동),서울특별시,용산구
347,6호선,도시철도 일반역,0,0.0,0.0,서울특별시 중구 다산로 지하38(신당동),서울특별시,중구
348,6호선,도시철도 환승역,수도권  광역철도 3호선,0.0,0.0,서울특별시 중구 다산로 지하115(신당동),서울특별시,중구
349,6호선,도시철도 환승역,수도권  도시철도 5호선,0.0,0.0,서울특별시 중구 청구로 지하77(신당동),서울특별시,중구
350,6호선,도시철도 환승역,수도권  도시철도 2호선,0.0,0.0,서울특별시 중구 다산로 지하260(흥인동),서울특별시,중구
351,6호선,도시철도 환승역,수도권  광역철도 1호선,0.0,0.0,서울특별시 종로구 지봉로 지하24(숭인동),서울특별시,종로구
352,6호선,도시철도 일반역,0,0.0,0.0,서울특별시 종로구 지봉로 지하112(창신동),서울특별시,종로구
353,6호선,도시철도 일반역,수도권  도시철도 6호선,0.0,0.0,서울특별시 성북구 보문로 지하116(보문동1가),서울특별시,성북구
354,6호선,도시철도 일반역,0,0.0,0.0,서울특별시 성북구 고려대로 지하89(안암동5가),서울특별시,성북구
355,6호선,도시철도 일반역,0,0.0,0.0,서울특별시 성북구 종암로 지하1(종암동),서울특별시,성북구
356,6호선,도시철도 일반역,0,0.0,0.0,서울특별시 성북구 월곡로 지하107(하월곡동),서울특별시,성북구
357,6호선,도시철도 일반역,0,0.0,0.0,서울특별시 성북구 화랑로 지하157(상월곡동),서울특별시,성북구
358,6호선,도시철도 일반역,0,0.0,0.0,서울특별시 성북구 화랑로 지하243(석관동),서울특별시,성북구
359,6호선,도시철도 환승역,수도권  광역철도 1호선,0.0,0.0,서울특별시 노원구 화랑로 지하 347-1(월계동) ,서울특별시,노원구
360,6호선,도시철도 환승역,수도권  도시철도 7호선,0.0,0.0,서울특별시 노원구 동일로 지하 992-1(공릉동),서울특별시,노원구
361,6호선,도시철도 일반역,0,0.0,0.0,서울특별시 노원구 화랑로 지하510(공릉동),서울특별시,노원구
362,6호선,도시철도 일반역,0,0.0,0.0,서울특별시 중랑구 신내로 지하232(신내동),서울특별시,중랑구
363,6호선,도시철도 일반역,0,0.0,0.0,서울특별시 중랑구 용마산로136길 33 신내차량기지,서울특별시,중랑구
364,7호선,도시철도 환승역,수도권  광역철도 1호선,0.0,0.0,서울특별시 도봉구 도봉로 964-40(도봉동),서울특별시,도봉구
365,7호선,도시철도 일반역,0,0.0,0.0,서울특별시 노원구 동일로 지하1662(상계동),서울특별시,노원구
366,7호선,도시철도 일반역,0,0.0,0.0,서울특별시 노원구 동일로 지하1530-1(상계동),서울특별시,노원구
367,7호선,도시철도 환승역,수도권  광역철도 4호선,0.0,0.0,서울특별시 노원구 동일로 지하1409(상계동),서울특별시,노원구
368,7호선,도시철도 일반역,0,0.0,0.0,서울특별시 노원구 동일로 지하1308-1(중계동),서울특별시,노원구
369,7호선,도시철도 일반역,0,0.0,0.0,서울특별시 노원구 동일로 지하1196(하계동),서울특별시,노원구
370,7호선,도시철도 일반역,0,0.0,0.0,서울특별시 노원구 동일로 지하1074(공릉동),서울특별시,노원구
371,7호선,도시철도 환승역,수도권  도시철도 6호선,0.0,0.0,서울특별시 노원구 동일로 지하 992-1(공릉동),서울특별시,노원구
372,7호선,도시철도 일반역,0,0.0,0.0,서울특별시 중랑구 동일로 지하901(묵동),서울특별시,중랑구
373,7호선,도시철도 일반역,0,0.0,0.0,서울특별시 중랑구 동일로 지하797(중화동),서울특별시,중랑구
374,7호선,도시철도 환승역,수도권  광역철도 경춘+수도권 광역철도 경의중앙,0.0,0.0,서울특별시 중랑구 망우로 297(상봉동),서울특별시,중랑구
375,7호선,도시철도 일반역,0,0.0,0.0,서울특별시 중랑구 면목로 지하407(면목동) ,서울특별시,중랑구
376,7호선,도시철도 일반역,0,0.0,0.0,서울특별시 중랑구 사가정로 지하393(면목동),서울특별시,중랑구
377,7호선,도시철도 일반역,0,0.0,0.0,서울특별시 중랑구 용마산로 지하227(면목동),서울특별시,중랑구
378,7호선,도시철도 일반역,0,0.0,0.0,서울특별시 광진구 능동로 지하417(중곡동),서울특별시,광진구
379,7호선,도시철도 환승역,수도권  도시철도 5호선,0.0,0.0,서울특별시 광진구 천호대로 지하550(능동),서울특별시,광진구
380,7호선,도시철도 일반역,0,0.0,0.0,서울특별시 광진구 능동로 지하210(화양동),서울특별시,광진구
381,7호선,도시철도 환승역,수도권  도시철도 2호선,0.0,0.0,서울특별시 광진구 능동로 지하110(화양동),서울특별시,광진구
382,7호선,도시철도 일반역,0,0.0,0.0,서울특별시 광진구 능동로 10(자양동),서울특별시,광진구
383,7호선,도시철도 일반역,0,0.0,0.0,서울특별시 강남구 학동로 지하508(청담동),서울특별시,강남구
384,7호선,도시철도 환승역,수도권  광역철도 분당,0.0,0.0,서울특별시 강남구 학동로 지하346(삼성동),서울특별시,강남구
385,7호선,도시철도 일반역,0,0.0,0.0,서울특별시 강남구 학동로 지하180(논현동),서울특별시,강남구
386,7호선,도시철도 일반역,0,0.0,0.0,서울특별시 강남구 학동로 지하102(논현동),서울특별시,강남구
387,7호선,도시철도 일반역,0,0.0,0.0,서울특별시 서초구 신반포로 지하241(잠원동),서울특별시,서초구
388,7호선,도시철도 환승역,수도권  광역철도 3호선+수도권 도시철도 9호선,0.0,0.0,서울특별시 서초구 신반포로 지하188(반포동),서울특별시,서초구
389,7호선,도시철도 일반역,0,0.0,0.0,서울특별시 서초구 서초대로 지하103(방배동),서울특별시,서초구
390,7호선,도시철도 환승역,수도권  광역철도 4호선,0.0,0.0,서울특별시 동작구 사당로 지하310(사당동),서울특별시,동작구
391,7호선,도시철도 일반역,0,0.0,0.0,서울특별시 동작구 사당로 지하218(사당동),서울특별시,동작구
392,7호선,도시철도 일반역,0,0.0,0.0,서울특별시 동작구 상도로 지하378(상도동),서울특별시,동작구
393,7호선,도시철도 일반역,0,0.0,0.0,서울특별시 동작구 상도로 지하272(상도1동),서울특별시,동작구
394,7호선,도시철도 일반역,0,0.0,0.0,서울특별시 동작구 상도로 지하188(상도동) ,서울특별시,동작구
395,7호선,도시철도 일반역,0,0.0,0.0,서울특별시 동작구 상도로 지하76(대방동),서울특별시,동작구
396,7호선,도시철도 일반역,0,0.0,0.0,서울특별시 동작구 상도로 지하2(대방동),서울특별시,동작구
397,7호선,도시철도 일반역,0,0.0,0.0,서울특별시 영등포구 신풍로 지하27(신길동),서울특별시,영등포구
398,7호선,도시철도 환승역,수도권  도시철도 2호선,0.0,0.0,서울특별시 영등포구 도림로 지하137(대림동),서울특별시,영등포구
399,7호선,도시철도 일반역,0,0.0,0.0,서울특별시 구로구 도림로 지하7(구로동) ,서울특별시,구로구
400,7호선,도시철도 환승역,수도권  광역철도 1호선,0.0,0.0,서울특별시 금천구 벚꽃로 309(가산동),서울특별시,금천구
401,7호선,도시철도 일반역,0,0.0,0.0,서울특별시 구로구 오리로 지하1154(천왕동),서울특별시,구로구
402,7호선,도시철도 환승역,수도권  광역철도 1호선,0.0,0.0,서울특별시 구로구 경인로3길 지하64(온수동),서울특별시,구로구
403,8호선,도시철도 일반역,0,0.0,0.0,서울특별시 강동구 올림픽로 지하776(암사동),서울특별시,강동구
404,8호선,도시철도 환승역,수도권  도시철도 5호선,0.0,0.0,서울특별시 강동구 천호대로 지하997(천호동),서울특별시,강동구
405,8호선,도시철도 일반역,0,0.0,0.0,서울특별시 강동구 올림픽로 지하550(성내동),서울특별시,강동구
406,8호선,도시철도 일반역,0,0.0,0.0,서울특별시 송파구 올림픽로 지하383(신천동),서울특별시,송파구
407,8호선,도시철도 환승역,수도권  도시철도 2호선,0.0,0.0,서울특별시 송파구 올림픽로 305(신천동),서울특별시,송파구
408,8호선,도시철도 일반역,0,0.0,0.0,서울특별시 송파구 송파대로 지하439(석촌동),서울특별시,송파구
409,8호선,도시철도 일반역,0,0.0,0.0,서울특별시 송파구 송파대로 지하354(가락동),서울특별시,송파구
410,8호선,도시철도 환승역,수도권  광역철도 3호선,0.0,0.0,서울특별시 송파구 송파대로 지하257(가락동),서울특별시,송파구
411,8호선,도시철도 일반역,0,0.0,0.0,서울특별시 송파구 송파대로 지하179(문정동),서울특별시,송파구
412,8호선,도시철도 일반역,0,0.0,0.0,서울특별시 송파구 송파대로 지하82(장지동),서울특별시,송파구
413,8호선,도시철도 환승역,수도권  광역철도 분당,0.0,0.0,서울특별시 송파구 송파대로 지하6(장지동),서울특별시,송파구
414,수도권  도시철도 9호선,도시철도 일반역,0,0.0,0.0,서울특별시 강서구 개화동로8길 19,서울특별시,강서구
415,수도권  도시철도 9호선,도시철도 환승역,"수도권  도시철도 5호선
인천국제공항선
김포골드라인
서해선",0.0,0.0,서울특별시 강서구 하늘길 지하77,서울특별시,강서구
416,수도권  도시철도 9호선,도시철도 일반역,0,0.0,0.0,서울특별시 강서구 방화동로 지하30,서울특별시,강서구
417,수도권  도시철도 9호선,도시철도 일반역,0,0.0,0.0,서울특별시 강서구 방화대로 지하301,서울특별시,강서구
418,수도권  도시철도 9호선,도시철도 환승역,인천국제공항선,0.0,0.0,서울특별시 강서구 마곡중앙5로 지하2,서울특별시,강서구
419,수도권  도시철도 9호선,도시철도 일반역,0,0.0,0.0,서울특별시 강서구 양천로 지하341,서울특별시,강서구
420,수도권  도시철도 9호선,도시철도 일반역,0,0.0,0.0,서울특별시 강서구 양천로 지하485,서울특별시,강서구
421,수도권  도시철도 9호선,도시철도 일반역,0,0.0,0.0,서울특별시 강서구 양천로 지하560,서울특별시,강서구
422,수도권  도시철도 9호선,도시철도 일반역,0,0.0,0.0,서울특별시 강서구 공항대로 지하529,서울특별시,강서구
423,수도권  도시철도 9호선,도시철도 일반역,0,0.0,0.0,서울특별시 강서구 공항대로 지하631,서울특별시,강서구
424,수도권  도시철도 9호선,도시철도 일반역,0,0.0,0.0,서울특별시 양천구 목동중앙로 지하217,서울특별시,양천구
425,수도권  도시철도 9호선,도시철도 일반역,0,0.0,0.0,서울특별시 영등포구 양평로 지하124,서울특별시,영등포구
426,수도권  도시철도 9호선,도시철도 환승역,수도권  도시철도 2호선,0.0,0.0,서울특별시 영등포구 당산로 229,서울특별시,영등포구
427,수도권  도시철도 9호선,도시철도 일반역,0,0.0,0.0,서울특별시 영등포구 국회대로 지하758,서울특별시,영등포구
428,수도권  도시철도 9호선,도시철도 환승역,수도권  도시철도 5호선,0.0,0.0,서울특별시 영등포구 의사당대로 지하101 (여의도동),서울특별시,영등포구
429,수도권  도시철도 9호선,도시철도 환승역,수도권 경량도시철도 신림선,0.0,0.0,서울특별시 영등포구 의사당대로 지하166,서울특별시,영등포구
430,수도권  도시철도 9호선,도시철도 환승역,경부선,0.0,0.0,서울특별시 동작구 노량진로 지하130,서울특별시,동작구
431,수도권  도시철도 9호선,도시철도 일반역,0,0.0,0.0,서울특별시 동작구 노량진로 지하238 (본동),서울특별시,동작구
432,수도권  도시철도 9호선,도시철도 일반역,0,0.0,0.0,서울특별시 동작구 현충로 지하90 (흑석동),서울특별시,동작구
433,수도권  도시철도 9호선,도시철도 환승역,수도권  도시철도 4호선,0.0,0.0,서울특별시 동작구 현충로 지하220 (동작동),서울특별시,동작구
434,수도권  도시철도 9호선,도시철도 일반역,0,0.0,0.0,서울특별시 서초구 신반포로 지하17,서울특별시,서초구
435,수도권  도시철도 9호선,도시철도 일반역,0,0.0,0.0,서울특별시 서초구 신반포로 지하105,서울특별시,서초구
436,수도권  도시철도 9호선,도시철도 환승역,"수도권 도시철도 3호선
수도권 도시철도 7호선",0.0,0.0,서울특별시 서초구 신반포로 지하188,서울특별시,서초구
437,수도권  도시철도 9호선,도시철도 일반역,0,0.0,0.0,서울특별시 서초구 사평대로 지하285,서울특별시,서초구
438,수도권  도시철도 9호선,도시철도 환승역,신분당선,0.0,0.0,서울특별시 강남구 봉은사로 지하102,서울특별시,강남구
439,수도권  도시철도 9호선,도시철도 일반역,0,0.0,0.0,서울특별시 강남구 봉은사로 201,서울특별시,강남구
440,수도권  도시철도 9호선,도시철도 환승역,수인분당선,0.0,0.0,서울특별시 강남구 선릉로 580,서울특별시,강남구
